"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"Average","2026-06-24 09:15:44 AM","2026-06-24 10:42:14 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/2(TO-BAHAMAS-VOICE-NETWORK_13679.TR_NNI_XXX): Link down","1h 26m 30s","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO-BAHAMAS-VOICE-NETWORK_13679.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/1/2, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 09:15:44 AM","2026-06-24 10:55:43 AM","RESOLVED","BHS-EMR-MPLS01","Interface irb.1013(): Link down","1h 39m 59s","Yes","Messages (1), Actions (5)","alerttype: availability, alias, class: network, component: interface, country: bahamas, interface: irb.1013, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 09:15:44 AM","2026-06-24 10:42:14 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/2(TO-BAHAMAS-VOICE-NETWORK_13677.TR_NNI_XXX): Link down","1h 26m 30s","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO-BAHAMAS-VOICE-NETWORK_13677.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/0/2, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 09:15:44 AM","2026-06-24 10:55:43 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/1/0(TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS): Link down","1h 39m 59s","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO-BAH-NAS-MPLS01-GE-1/1/0_9730.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/1/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 09:15:44 AM","2026-06-24 10:55:43 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/3(TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX): Link down","1h 39m 59s","Yes","Messages (1), Actions (5)","alerttype: availability, alias: TO-BHS-GBA-EMR-PE01_15753.TR_NNI_XXX, class: network, component: interface, country: bahamas, interface: ge-1/0/3, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-24 09:08:38 AM","2026-06-24 09:14:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","5m 30s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-23 08:44:08 PM","2026-06-23 08:50:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-22 07:20:08 AM","2026-06-22 07:26:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-22 06:20:08 AM","2026-06-22 06:26:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-22 04:20:08 AM","2026-06-22 04:26:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-21 09:20:08 PM","2026-06-21 09:26:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-21 08:14:08 PM","2026-06-21 08:20:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-21 06:14:09 PM","2026-06-21 06:20:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","5m 59s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-21 04:05:44 PM","2026-06-22 11:45:44 AM","RESOLVED","BHS-EMR-MPLS01","MPLS LSP BAH-EMR-MPLS01_to_DMA-ROS-MPLS01: Operational status is down  |  ( From {#MPLSLSP_FROM} to {#MPLSLSP_TO} )","19h 40m","Yes","Messages (1), Actions (5)","alerttype: availability, class: network, component: mplslsp, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-21 04:05:44 PM","2026-06-22 11:45:44 AM","RESOLVED","BHS-EMR-MPLS01","MPLS LSP BAH-EMR-MPLS01_to_SLU-SCI-MPLS01: Operational status is down  |  ( From {#MPLSLSP_FROM} to {#MPLSLSP_TO} )","19h 40m","Yes","Messages (1), Actions (5)","alerttype: availability, class: network, component: mplslsp, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-16 10:14:08 AM","2026-06-16 10:20:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-15 10:02:08 PM","2026-06-15 10:20:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","18m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-13 04:32:08 PM","2026-06-24 02:17:08 PM","RESOLVED","BHS-EMR-MPLS01","PEM 0: Temperature is above warning threshold: >50","10d 21h 45m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-13 03:32:08 PM","2026-06-24 02:32:09 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 1: Temperature is above warning threshold: >50","10d 23h","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-12 11:45:44 AM","2026-06-12 01:45:44 PM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/0(TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS): Link down","2h","No","Actions (4)","alerttype: availability, alias: TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/0/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-11 09:44:08 AM","2026-06-11 09:50:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-08 02:25:44 PM","2026-06-08 05:25:44 PM","RESOLVED","BHS-EMR-MPLS01","MPLS LSP BAH-EMR-MPLS01_to_BHS-NAS-MPLS01: Operational status is down  |  ( From {#MPLSLSP_FROM} to {#MPLSLSP_TO} )","3h","Yes","Messages (1), Actions (5)","alerttype: availability, class: network, component: mplslsp, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-08 07:15:44 AM","2026-06-08 07:25:44 AM","RESOLVED","BHS-EMR-MPLS01","Interface ge-1/0/0(TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS): Link down","10m","No","Actions (4)","alerttype: availability, alias: TO-NOTA-MPLS-01-GE-0/1/0_9729.TR_BKBN_MPLS, class: network, component: interface, country: bahamas, interface: ge-1/0/0, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-04 03:14:08 PM","2026-06-04 03:20:09 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m 1s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-06-03 03:08:08 PM","2026-06-03 03:14:09 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: High CPU utilization (over 96% for 5m)","6m 1s","No","Actions (4)","alerttype: performance, class: network, component: cpu, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 02:32:08 PM","2026-06-03 10:47:08 PM","RESOLVED","BHS-EMR-MPLS01","PEM 0: Temperature is above warning threshold: >50","1d 8h 15m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:02:08 PM","2026-06-04 01:47:08 AM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 1: Temperature is above warning threshold: >50","1d 12h 45m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 05:17:08 PM","RESOLVED","BHS-EMR-MPLS01","Routing Engine 0: Temperature is above warning threshold: >50","22d 16h 16m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 06:32:08 PM","RESOLVED","BHS-EMR-MPLS01","FPC @ 1/*/*: Temperature is above warning threshold: >50","22d 17h 31m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 06:32:08 PM","RESOLVED","BHS-EMR-MPLS01","FPC @ 0/*/*: Temperature is above warning threshold: >50","22d 17h 31m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 06:47:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust A temperature sensor: Temperature is above warning threshold: >50","22d 17h 46m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 06:32:08 PM","RESOLVED","BHS-EMR-MPLS01","FPC @ 2/*/*: Temperature is above warning threshold: >50","22d 17h 31m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 07:17:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB Exhaust B temperature sensor: Temperature is above warning threshold: >50","22d 18h 16m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-06-02 01:01:08 AM","2026-06-24 06:32:08 PM","RESOLVED","BHS-EMR-MPLS01","AFEB MX104: Temperature is above warning threshold: >50","22d 17h 31m","No","Actions (4)","alerttype: hardware, class: network, component: temperature, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-07 02:07:08 PM","2026-05-07 02:08:08 PM","RESOLVED","BHS-EMR-MPLS01","ICMP: High ICMP ping loss","1m","No","Actions (4)","alerttype: availability, class: network, component: icmp, country: bahamas, ip: 190.242.4.24, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-04 06:51:10 PM","","PROBLEM","BHS-EMR-MPLS01","Module Routing Engine 1 is in (standby) State","2M 13d 16h","No","Actions (2)","alerttype: hardware, class: network, country: bahamas, ip: 190.242.4.24, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
