"Severity","Time","Recovery time","Status","Host","Problem","Duration","Ack","Actions","Tags"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/2(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/2, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/1(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/1, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-2/0/9(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-2/0/9, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-2/0/4(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-2/0/4, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/0/1(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/0/1, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-2/0/2(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-2/0/2, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/0/9(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/0/9, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/0/6(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/0/6, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/7(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/7, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/0/4(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/0/4, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/4(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/4, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-2/0/5(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-2/0/5, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-2/0/6(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-2/0/6, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/0(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/0, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/8(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/8, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/0/8(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/0/8, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/9(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/9, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:57:44 PM","","PROBLEM","GTM-CNCTJ-MPLS01","Interface xe-3/2/3(): Zero bandwidth usage","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: capacity, alias, class: network, component: interface, country: guatemala, interface: xe-3/2/3, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Average","2026-05-04 06:53:15 PM","","PROBLEM","GTM-CNCTJ-MPLS01","MPLS LSP GTM-CNCTJ-MPLS01_to_ECU-QUI-MX01: Operational status is down  |  ( From {#MPLSLSP_FROM} to {#MPLSLSP_TO} )","2M 13d 16h","Yes","Messages (1), Actions (3)","alerttype: availability, class: network, component: mplslsp, country: guatemala, ip: 172.18.22.25, opgr: b2bnoc, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-03 11:32:39 PM","2026-05-03 11:54:39 PM","RESOLVED","GTM-CNCTJ-MPLS01","Generic SNMP: No SNMP data collection","22m","No","Actions (4)","alerttype: availability, class: network, component: zabbixagent, country: guatemala, ip: 172.18.22.25, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-05-03 11:27:27 PM","2026-05-03 11:53:27 PM","RESOLVED","GTM-CNCTJ-MPLS01","ICMP: Unavailable by ICMP ping","26m","No","Actions (4)","alerttype: availability, class: network, component: icmp, country: guatemala, ip: 172.18.22.25, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"Warning","2026-05-03 11:20:39 PM","2026-05-03 11:21:39 PM","RESOLVED","GTM-CNCTJ-MPLS01","Generic SNMP: No SNMP data collection","1m","No","Actions (4)","alerttype: availability, class: network, component: zabbixagent, country: guatemala, ip: 172.18.22.25, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
"High","2026-05-03 11:16:27 PM","2026-05-03 11:21:27 PM","RESOLVED","GTM-CNCTJ-MPLS01","ICMP: Unavailable by ICMP ping","5m","No","Actions (4)","alerttype: availability, class: network, component: icmp, country: guatemala, ip: 172.18.22.25, lla: icmp, lla: pingnetwork, opgr: b2bnoc, target: snmp, template: junipermplslsp, vendor: juniper"
